SAMBAT_40001_20220120_100456.csv
"SAMBAT Sea Ti  C/T/D/Odo/Fluo/pH GPS"
"sn :";40001
"Cadence d'enregistrement :";"900 s"

Date;"Pression (0/50) (m)";"Température (-5/35) (°C)";"Salinité (2/42) (g/l)";"Oxygène (0/20) (mgl)";"PH (0/14) (pH)";"Fluorescence (0/50) (µgl)";"Tension batterie (V)"
"06/02/2005 09:51:38";0,96;14,39;37,99;10,11;8,27;0,66;10,88
"06/02/2005 10:06:38";0,93;14,39;37,98;10,11;8,27;0,57;10,88
"06/02/2005 10:21:38";0,99;14,39;37,99;10,10;8,27;0,55;10,85
"06/02/2005 10:36:38";0,88;14,39;37,99;10,10;8,27;0,52;10,87
"06/02/2005 10:51:38";0,87;14,38;37,99;10,10;8,27;0,60;10,88
"06/02/2005 11:06:38";0,89;14,39;37,99;10,10;8,27;0,67;10,88
"06/02/2005 11:21:38";0,89;14,38;37,99;10,10;8,27;0,57;10,85
"06/02/2005 11:36:38";0,98;14,38;37,99;10,10;8,27;0,63;10,87
"06/02/2005 11:51:38";0,87;14,39;37,99;10,10;8,26;0,64;10,88
"06/02/2005 12:06:38";0,80;14,38;37,99;10,10;8,27;0,55;10,88
"06/02/2005 12:21:38";0,82;14,38;37,99;10,10;8,27;0,69;10,86
"06/02/2005 12:36:38";0,88;14,37;37,99;10,10;8,27;0,53;10,87
"06/02/2005 12:51:38";0,90;14,38;37,99;10,10;8,27;0,62;10,88
"06/02/2005 13:06:38";0,87;14,37;37,99;10,10;8,27;0,58;10,88
"06/02/2005 13:21:38";0,79;14,38;37,99;10,10;8,27;0,56;10,85
"06/02/2005 13:36:38";0,88;14,37;37,98;10,10;8,27;0,53;10,87
"06/02/2005 13:51:38";0,90;14,37;37,99;10,10;8,27;0,55;10,88
"06/02/2005 14:06:38";0,79;14,36;37,98;10,10;8,27;0,63;10,88
"06/02/2005 14:21:38";0,93;14,37;37,99;10,09;8,27;0,56;10,85
"06/02/2005 14:36:38";1,03;14,37;37,98;10,09;8,27;0,73;10,87
"06/02/2005 14:51:38";0,84;14,36;37,98;10,09;8,27;0,61;10,88
"06/02/2005 15:06:38";0,71;14,36;37,99;10,10;8,27;0,51;10,88
"06/02/2005 15:21:38";0,82;14,35;37,98;10,10;8,27;0,53;10,85
"06/02/2005 15:36:38";0,91;14,33;37,97;10,11;8,27;0,66;10,87
"06/02/2005 15:51:38";0,96;14,32;37,98;10,12;8,27;0,50;10,88
"06/02/2005 16:06:38";0,93;14,31;37,97;10,14;8,27;0,59;10,88
"06/02/2005 16:21:38";0,72;14,33;37,98;10,13;8,27;0,51;10,84
"06/02/2005 16:36:38";0,80;14,33;37,98;10,14;8,27;0,57;10,86
"06/02/2005 16:51:38";0,83;14,32;37,98;10,15;8,27;0,49;10,87
"06/02/2005 17:06:38";0,94;14,33;37,98;10,14;8,27;0,68;10,88
"06/02/2005 17:21:38";0,92;14,34;37,98;10,13;8,27;0,60;10,85
"06/02/2005 17:36:38";0,83;14,36;37,99;10,13;8,27;0,57;10,87
"06/02/2005 17:51:38";0,66;14,35;37,99;10,13;8,27;0,57;10,88
"06/02/2005 18:06:38";0,85;14,35;37,99;10,12;8,27;0,49;10,88
"06/02/2005 18:21:38";0,80;14,35;37,99;10,11;8,27;0,51;10,85
"06/02/2005 18:36:38";0,76;14,36;37,99;10,11;8,27;0,50;10,87
"06/02/2005 18:51:38";0,85;14,36;37,99;10,11;8,27;0,56;10,88
"06/02/2005 19:06:38";0,77;14,35;38,00;10,11;8,27;0,46;10,88
"06/02/2005 19:21:38";0,86;14,35;38,00;10,11;8,27;0,37;10,84
"06/02/2005 19:36:38";0,64;14,35;38,00;10,11;8,27;0,42;10,81
"06/02/2005 19:26:04";0,76;14,36;37,99;10,10;8,27;0,38;10,70
"06/02/2005 19:41:04";0,76;14,36;38,00;10,11;8,27;0,46;10,80
"06/02/2005 19:56:04";0,77;14,35;38,00;10,12;8,27;0,30;10,83
"06/02/2005 20:11:04";0,74;14,36;38,00;10,11;8,26;0,42;10,80
"06/02/2005 20:26:04";0,77;14,35;38,00;10,10;8,27;0,48;10,85
"06/02/2005 20:41:04";0,84;14,35;37,99;10,11;8,27;0,50;10,86
"06/02/2005 20:56:04";0,89;14,35;38,00;10,10;8,27;0,45;10,87
"06/02/2005 21:11:04";0,63;14,36;38,00;10,11;8,25;0,41;10,81
"06/02/2005 21:26:04";0,89;14,36;38,00;10,11;8,26;0,48;10,85
"06/02/2005 21:41:04";0,81;14,36;38,00;10,11;8,26;0,45;10,87
"06/02/2005 21:56:04";0,76;14,35;38,00;10,11;8,26;0,47;10,87
"06/02/2005 22:11:04";0,81;14,35;38,00;10,11;8,23;0,65;10,79
"06/02/2005 22:26:04";0,71;14,35;38,00;10,11;8,26;0,48;10,85
"06/02/2005 22:41:04";0,80;14,33;37,99;10,13;8,26;0,29;10,87
"06/02/2005 22:56:04";0,81;14,33;37,99;10,13;8,26;0,26;10,87
"06/02/2005 23:11:04";0,88;14,31;37,98;10,15;8,25;0,38;10,81
